0, -1024,-1024
1, -1024,-1024
2, -1024,-1024
3, -1024,-1024
4, -1024,-1024
5, -1024,-1024
6, -1024,-1024
7, -1024,-1024
8, -1024,-1024
9, -1019,-1022
10, -1019,-1022
11, -1019,-1022
12, -1019,-1022
13, -1019,-1022
14, -1019,-1022
15, -1019,-1022
16, -1019,-1022
17, -1013,-1020
18, -1013,-1020
19, -1013,-1020
20, -1013,-1020
21, -1013,-1020
22, -1013,-1020
23, -1013,-1020
24, -1013,-1020
25, -1013,-1020
26, -1007,-1018
27, -1001,-1016
28, -1001,-1016
29, -1001,-1016
30, -1001,-1016
31, -1001,-1016
32, -1001,-1016
33, -1001,-1016
34, -1001,-1016
35, -1001,-1016
36, -1001,-1016
37, -1001,-1016
38, -1001,-1016
39, -1001,-1016
40, -1001,-1016
41, -1001,-1016
42, -1001,-1016
43, -1001,-1016
44, -1001,-1016
45, -1001,-1016
46, -1001,-1016
47, -1001,-1016
48, -1001,-1016
49, -1001,-1016
50, -1001,-1016
51, -1001,-1016
52, -1001,-1016
53, -1001,-1016
54, -1001,-1016
55, -1001,-1016
56, -1001,-1016
57, -1001,-1016
58, -1001,-1016
59, -1001,-1016
60, -1001,-1016
61, -1001,-1016
62, -1001,-1016
63, -1001,-1016
64, -1001,-1016
65, -1001,-1016
66, -1001,-1016
67, -1001,-1016
68, -1001,-1016
69, -995,-1014
70, -995,-1014
71, -995,-1014
72, -995,-1014
73, -995,-1014
74, -995,-1014
75, -993,-1012
76, -993,-1012
77, -993,-1012
78, -993,-1012
79, -993,-1012
80, -993,-1012
81, -993,-1012
82, -993,-1012
83, -993,-1012
84, -993,-1012
85, -993,-1012
86, -991,-1010
87, -991,-1010
88, -991,-1010
89, -991,-1010
90, -991,-1010
91, -991,-1010
92, -991,-1010
93, -991,-1010
94, -991,-1010
95, -991,-1010
96, -991,-1010
97, -991,-1010
98, -991,-1010
99, -991,-1010
100, -991,-1010
101, -991,-1010
102, -991,-1010
103, -991,-1010
104, -991,-1010
105, -986,-1008
106, -980,-1006
107, -980,-1006
108, -980,-1006
109, -980,-1006
110, -980,-1006
111, -980,-1006
112, -985,-1008
113, -979,-1006
114, -979,-1006
115, -979,-1006
116, -979,-1006
117, -979,-1006
118, -979,-1006
119, -979,-1006
120, -979,-1006
121, -979,-1006
122, -979,-1006
123, -979,-1006
124, -974,-1004
125, -974,-1004
126, -974,-1004
127, -974,-1004
128, -968,-1002
129, -968,-1002
130, -967,-1000
131, -967,-1000
132, -967,-1000
133, -967,-1000
134, -965,-998
135, -965,-998
136, -965,-998
137, -965,-998
138, -965,-998
139, -965,-998
140, -965,-998
141, -965,-998
142, -959,-996
143, -959,-996
144, -959,-996
145, -959,-996
146, -959,-996
147, -953,-994
148, -953,-994
149, -953,-994
150, -953,-994
151, -953,-994
152, -953,-994
153, -953,-994
154, -953,-994
155, -953,-994
156, -953,-994
157, -953,-994
158, -953,-994
159, -953,-994
160, -951,-992
161, -951,-992
162, -951,-992
163, -951,-992
164, -951,-992
165, -951,-992
166, -951,-992
167, -951,-992
168, -951,-992
169, -951,-992
170, -951,-992
171, -951,-992
