0, 132,-24
1, 42,-32
2, -82,-16
3, -94,24
4, -198,36
5, -198,12
6, -198,12
7, -280,0
8, -280,0
9, -280,0
10, -280,0
11, -280,0
12, -280,0
13, -280,0
14, -280,0
15, -280,0
16, -310,-16
17, -310,-16
18, -310,-16
19, -310,-16
20, -310,-16
21, -310,-16
22, -310,-16
23, -384,40
24, -384,40
25, -448,40
26, -448,40
27, -448,40
28, -448,40
29, -448,40
30, -448,40
31, -448,40
32, -448,40
33, -448,40
34, -448,40
35, -448,40
36, -448,40
37, -448,40
38, -448,40
39, -448,40
40, -448,40
41, -448,40
42, -448,40
43, -448,40
44, -448,40
45, -448,40
46, -448,32
47, -448,32
48, -448,32
49, -448,32
50, -448,32
51, -448,32
52, -448,32
53, -448,32
54, -448,32
55, -448,32
56, -448,32
57, -448,32
58, -448,32
59, -448,32
60, -448,32
61, -448,32
62, -448,32
63, -448,32
64, -448,32
65, -448,32
66, -448,32
67, -448,32
68, -448,32
69, -448,32
70, -448,32
71, -448,32
72, -448,32
73, -448,32
74, -448,32
75, -448,32
76, -448,32
77, -448,32
78, -448,32
79, -448,32
80, -448,32
81, -448,32
82, -448,32
83, -448,32
84, -448,32
85, -444,52
86, -444,56
87, -444,56
88, -444,56
89, -444,56
90, -444,56
91, -444,56
92, -444,56
93, -444,56
94, -444,56
95, -444,56
96, -444,56
97, -444,56
98, -444,56
99, -444,56
100, -444,56
101, -444,56
102, -444,56
103, -444,56
104, -444,56
105, -444,56
106, -444,56
107, -444,56
108, -444,56
109, -444,56
110, -444,56
111, -444,56
112, -444,56
113, -444,56
114, -444,56
115, -444,56
116, -444,56
117, -444,56
118, -444,56
119, -444,56
120, -444,56
121, -444,56
122, -444,56
123, -444,56
124, -444,56
125, -444,56
126, -444,56
127, -444,56
128, -444,56
129, -444,56
130, -444,56
131, -444,56
132, -444,56
133, -444,56
134, -444,56
135, -444,56
136, -444,56
137, -444,56
138, -444,56
139, -444,56
140, -444,56
141, -444,56
142, -444,56
143, -510,44
144, -510,44
145, -510,44
146, -510,44
147, -510,44
148, -510,44
149, -510,44
150, -510,44
151, -510,44
152, -510,44
153, -510,44
154, -510,44
155, -510,44
156, -510,44
157, -510,44
158, -510,44
159, -510,44
160, -510,44
161, -510,44
162, -510,44
163, -510,44
164, -510,44
165, -510,44
166, -510,44
167, -510,44
