0, -2048,1024
1, -2048,1024
2, -2048,1024
3, -2048,1024
4, -2048,1024
5, -2048,1024
6, -2048,1024
7, -2048,1024
8, -2048,1024
9, -2048,1024
10, -2048,1024
11, -2048,1024
12, -2048,1024
13, -2048,1024
14, -2048,1024
15, -2048,1024
16, -2048,1024
17, -2048,1024
18, -2048,1024
19, -2048,1024
20, -2048,1024
21, -2048,1024
22, -2048,1024
23, -2048,1024
24, -2048,1024
25, -2048,1024
26, -2048,1024
27, -2040,1022
28, -2040,1022
29, -2040,1022
30, -2040,1022
31, -2040,1022
32, -2040,1022
33, -2040,1022
34, -2040,1022
35, -2040,1022
36, -2040,1022
37, -2040,1022
38, -2040,1022
39, -2040,1022
40, -2040,1022
41, -2040,1022
42, -2040,1022
43, -2040,1022
44, -2040,1022
45, -2040,1022
46, -2040,1022
47, -2040,1022
48, -2040,1022
49, -2040,1022
50, -2040,1022
51, -2040,1022
52, -2040,1022
53, -2040,1022
54, -2040,1022
55, -2040,1022
56, -2040,1022
57, -2040,1022
58, -2032,1020
59, -2032,1020
60, -2032,1020
61, -2032,1020
62, -2032,1020
63, -2032,1020
64, -2032,1020
65, -2032,1020
66, -2032,1020
67, -2032,1020
68, -2032,1020
69, -2032,1020
70, -2032,1020
71, -2032,1020
72, -2032,1020
73, -2032,1020
74, -2032,1020
75, -2032,1020
76, -2032,1020
77, -2032,1020
78, -2032,1020
79, -2032,1020
80, -2032,1020
81, -2032,1020
82, -2032,1020
83, -2032,1020
84, -2032,1020
85, -2032,1020
86, -2032,1020
87, -2032,1020
88, -2032,1020
89, -2032,1020
90, -2032,1020
91, -2032,1020
92, -2032,1020
93, -2032,1020
94, -2032,1020
95, -2032,1020
96, -2032,1020
97, -2032,1020
98, -2032,1020
99, -2032,1020
100, -2032,1020
101, -2032,1020
102, -2032,1020
103, -2032,1020
104, -2032,1020
105, -2032,1020
106, -2032,1020
107, -2032,1020
108, -2032,1020
109, -2032,1020
110, -2032,1020
111, -2032,1020
112, -2032,1020
113, -2032,1020
114, -2032,1020
115, -2032,1020
116, -2032,1020
117, -2032,1020
118, -2032,1020
119, -2032,1020
120, -2032,1020
121, -2032,1020
122, -2032,1020
123, -2032,1020
124, -2032,1020
125, -2032,1020
126, -2032,1020
127, -2032,1020
128, -2032,1020
129, -2032,1020
130, -2032,1020
131, -2032,1020
132, -2032,1020
133, -2032,1020
134, -2032,1020
135, -2032,1020
136, -2032,1020
137, -2032,1020
138, -2032,1020
139, -2032,1020
140, -2032,1020
141, -2032,1020
142, -2032,1020
143, -2032,1020
144, -2032,1020
145, -2032,1020
146, -2032,1020
147, -2032,1020
148, -2032,1020
149, -2032,1020
150, -2032,1020
151, -2032,1020
152, -2032,1020
153, -2032,1020
154, -2032,1020
155, -2032,1020
156, -2032,1020
157, -2032,1020
158, -2032,1020
159, -2024,1018
160, -2024,1018
161, -2024,1018
162, -2024,1018
163, -2024,1018
164, -2024,1018
165, -2024,1018
166, -2024,1018
167, -2024,1018
168, -2024,1018
169, -2024,1018
170, -2024,1018
171, -2024,1018
172, -2024,1018
173, -2024,1018
174, -2024,1018
175, -2024,1018
176, -2024,1018
177, -2024,1018
178, -2024,1018
179, -2024,1018
180, -2024,1018
181, -2024,1018
182, -2024,1018
183, -2024,1018
184, -2024,1018
185, -2024,1018
186, -2024,1018
187, -2024,1018
188, -2024,1018
189, -2024,1018
190, -2024,1018
191, -2024,1018
192, -2024,1018
193, -2024,1018
194, -2024,1018
195, -2024,1018
196, -2024,1018
197, -2016,1016
198, -2016,1016
199, -2016,1016
200, -2016,1016
201, -2016,1016
202, -2016,1016
203, -2016,1016
204, -2016,1016
205, -2016,1016
206, -2016,1016
