0, -254,62
2, -358,78
4, -486,94
8, -518,94
10, -528,86
12, -568,78
13, -668,98
17, -782,82
18, -830,58
19, -932,82
20, -1000,98
21, -1038,106
22, -1150,90
23, -1158,90
28, -1186,90
29, -1200,86
35, -1318,94
36, -1368,110
37, -1496,94
38, -1502,102
40, -1658,106
44, -1686,102
46, -1732,102
47, -1790,98
49, -1818,94
53, -1872,118
55, -1936,126
56, -1936,134
58, -2012,138
63, -2016,114
64, -2032,98
70, -2050,130
76, -2066,150
83, -2098,150
84, -2220,162
85, -2248,158
87, -2270,146
94, -2288,146
97, -2288,114
98, -2334,150
101, -2428,146
107, -2542,166
108, -2604,170
110, -2676,146
112, -2750,138
114, -2834,158
115, -2858,178
118, -3004,182
122, -3004,222
125, -3188,238
127, -3206,234
134, -3232,262
135, -3252,274
139, -3260,246
143, -3308,230
144, -3356,230
146, -3440,246
150, -3446,254
156, -3572,230
160, -3636,226
165, -3650,222
166, -3728,222
167, -3840,206
170, -3922,194
172, -3932,166
174, -3948,166
176, -3994,186
177, -4054,194
184, -4056,202
186, -4186,230
188, -4292,222
193, -4304,218
194, -4440,206
205, -4490,198
206, -4500,210
214, -4504,242
215, -4546,258
221, -4608,286
223, -4610,306
227, -4640,334
230, -4674,362
232, -4698,346
239, -4724,338
241, -4842,370
246, -4918,414
247, -4918,406
249, -5002,406
258, -5044,386
260, -5072,362
261, -5198,378
266, -5254,382
273, -5300,374
275, -5442,382
279, -5448,346
281, -5534,354
287, -5568,358
295, -5652,394
296, -5674,366
303, -5686,346
305, -5736,374
306, -5930,378
318, -5946,378
322, -6092,382
323, -6100,378
336, -6112,386
338, -6148,350
350, -6168,362
353, -6220,366
355, -6248,394
356, -6314,370
362, -6388,394
363, -6438,398
365, -6438,434
367, -6500,446
375, -6594,490
376, -6668,466
377, -6716,442
386, -6758,478
404, -6776,498
408, -6800,506
410, -6814,478
414, -6862,486
427, -6878,514
448, -6946,518
449, -6944,498
461, -6980,498
472, -7028,534
476, -7126,550
477, -7214,558
483, -7216,550
485, -7226,570
489, -7286,582
495, -7296,590
508, -7312,582
510, -7350,570
525, -7368,610
530, -7382,634
533, -7432,642
537, -7450,646
540, -7516,662
541, -7584,694
550, -7606,706
552, -7628,714
554, -7742,714
556, -7922,734
558, -7924,726
560, -7940,746
565, -7960,766
568, -7962,762
570, -7966,774
571, -7968,770
607, -7972,802
619, -8030,806
625, -8038,822
638, -8040,830
641, -8062,826
643, -8070,814
644, -8132,802
648, -8188,810
656, -8218,802
658, -8268,778
663, -8280,770
666, -8320,758
675, -8360,758
678, -8368,754
688, -8472,754
692, -8528,758
695, -8526,734
700, -8610,714
704, -8612,706
706, -8628,682
709, -8638,690
717, -8662,698
724, -8670,718
730, -8714,730
731, -8786,718
732, -8810,718
735, -8894,706
738, -8922,710
742, -8954,722
749, -8970,738
758, -9118,766
798, -9158,750
820, -9160,766
826, -9206,794
827, -9216,798
846, -9216,806
853, -9252,826
854, -9272,846
858, -9384,866
866, -9396,886
878, -9410,870
880, -9492,918
890, -9506,922
907, -9508,922
913, -9528,914
922, -9578,914
934, -9610,934
935, -9608,934
938, -9658,926
944, -9676,950
963, -9688,958
